Temperature,Humidity,Wind_Speed,Cloud_Cover,Pressure,Rain,Rain_Binary,Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,Irrigation_Needed
,,,,,,,31.8,59.13,20.0,Clayey,Paddy,11,0,39,14-35-14,No
,,,,,,,28.69,65.85,51.02,Sandy,Barley,11,6,19,20-20,No
,,,,,,,21.55,59.81,42.69,Clayey,Wheat,9,12,15,17-17-17,No
,,,,,,,29.05,44.58,47.92,Red,Paddy,26,0,23,DAP,No
,,,,,,,25.08,46.33,34.66,Red,Sugarcane,45,2,0,10-26-26,No
,,,,,,,39.1,61.36,46.18,Sandy,Cotton,9,0,44,DAP,No
,,,,,,,31.15,63.79,67.79,Loamy,Ground Nuts,12,13,15,28-28,No
,,,,,,,26.49,52.95,43.97,Black,Millets,20,3,25,Urea,No
,,,,,,,33.41,65.63,33.09,Loamy,Pulses,8,0,30,20-20,No
,,,,,,,36.63,63.13,35.97,Red,Ground Nuts,37,0,0,17-17-17,No
,,,,,,,36.12,70.69,43.66,Clayey,Tobacco,7,0,38,10-26-26,No
,,,,,,,40.0,67.3,47.09,Clayey,Paddy,4,6,25,20-20,No
,,,,,,,27.05,46.43,54.7,Loamy,Ground Nuts,7,8,11,20-20,No
,,,,,,,33.43,57.05,40.58,Black,Millets,20,0,21,20-20,No
,,,,,,,38.27,63.64,34.87,Black,Barley,37,3,0,Urea,No
,,,,,,,24.67,58.06,36.05,Black,Pulses,35,2,0,17-17-17,No
,,,,,,,23.88,50.11,28.85,Clayey,Wheat,16,10,7,17-17-17,No
,,,,,,,25.87,52.61,51.85,Loamy,Maize,17,4,16,10-26-26,No
,,,,,,,30.82,64.35,50.99,Clayey,Barley,4,7,33,17-17-17,No
,,,,,,,26.97,52.44,68.26,Clayey,Millets,11,12,12,Urea,No
,,,,,,,27.44,57.21,44.21,Clayey,Cotton,18,0,14,14-35-14,No
,,,,,,,28.67,57.85,35.03,Red,Sugarcane,25,0,15,Urea,No
,,,,,,,32.67,62.29,40.3,Clayey,Ground Nuts,7,3,4,10-26-26,No
,,,,,,,27.76,53.93,55.61,Black,Cotton,20,0,20,DAP,No
,,,,,,,31.99,70.0,65.07,Black,Wheat,39,0,0,10-26-26,No
,,,,,,,26.59,61.53,38.46,Red,Tobacco,10,0,14,DAP,No
,,,,,,,36.79,65.0,25.87,Clayey,Wheat,41,0,1,28-28,No
,,,,,,,30.99,49.27,20.0,Black,Barley,13,11,27,14-35-14,No
,,,,,,,32.87,73.43,28.8,Clayey,Sugarcane,43,0,1,DAP,No
,,,,,,,27.71,43.77,39.93,Sandy,Paddy,37,3,3,14-35-14,No
,,,,,,,30.04,71.83,37.85,Loamy,Cotton,26,0,27,17-17-17,No
,,,,,,,25.45,43.45,27.0,Black,Tobacco,32,0,4,10-26-26,No
,,,,,,,38.42,58.28,58.78,Loamy,Ground Nuts,10,18,15,Urea,No
,,,,,,,24.38,43.06,57.85,Red,Cotton,26,4,17,Urea,No
,,,,,,,29.03,55.07,21.85,Black,Wheat,11,0,37,10-26-26,No
,,,,,,,25.8,52.64,23.15,Clayey,Cotton,10,2,41,14-35-14,No
,,,,,,,29.63,52.15,29.15,Red,Sugarcane,10,0,14,28-28,No
,,,,,,,29.02,56.54,25.46,Red,Pulses,15,18,20,10-26-26,No
,,,,,,,30.19,50.07,55.28,Black,Millets,8,8,31,28-28,No
,,,,,,,31.02,57.58,20.0,Black,Barley,10,3,27,Urea,No
,,,,,,,27.75,53.08,32.46,Clayey,Oil seeds,20,0,21,28-28,No
,,,,,,,30.13,67.09,45.6,Sandy,Pulses,6,0,13,28-28,No
,,,,,,,38.71,69.52,49.63,Black,Tobacco,42,3,0,Urea,No
,,,,,,,31.68,50.27,50.06,Sandy,Ground Nuts,5,8,28,14-35-14,No
,,,,,,,34.14,78.24,27.47,Clayey,Pulses,10,0,41,10-26-26,No
,,,,,,,29.59,52.76,46.61,Loamy,Tobacco,35,3,1,17-17-17,No
,,,,,,,23.14,53.52,59.52,Red,Barley,38,0,1,DAP,No
,,,,,,,26.88,63.51,45.65,Loamy,Ground Nuts,38,4,0,28-28,No
,,,,,,,31.84,68.04,40.76,Loamy,Cotton,8,15,17,Urea,No
,,,,,,,29.83,49.84,47.91,Red,Sugarcane,9,0,36,14-35-14,No
,,,,,,,31.49,60.18,54.84,Black,Cotton,9,0,36,DAP,No
,,,,,,,25.78,46.81,28.23,Red,Cotton,8,5,25,17-17-17,No
,,,,,,,20.09,57.36,36.23,Clayey,Sugarcane,10,17,18,14-35-14,No
,,,,,,,25.48,53.37,67.14,Clayey,Tobacco,15,0,33,10-26-26,No
,,,,,,,22.11,50.94,33.26,Sandy,Millets,12,14,13,14-35-14,No
,,,,,,,30.8,50.26,34.44,Sandy,Paddy,8,11,11,20-20,No
,,,,,,,33.95,66.85,45.81,Loamy,Oil seeds,0,13,32,Urea,No
,,,,,,,35.04,68.15,32.62,Black,Barley,3,4,32,17-17-17,No
,,,,,,,26.46,54.2,60.37,Loamy,Maize,11,0,11,DAP,No
,,,,,,,29.54,70.83,36.15,Black,Tobacco,35,0,4,14-35-14,No
,,,,,,,29.84,56.17,52.61,Clayey,Sugarcane,24,4,25,DAP,No
,,,,,,,29.53,57.3,28.3,Red,Maize,4,14,31,Urea,No
,,,,,,,22.59,58.51,42.18,Red,Millets,10,22,13,10-26-26,No
,,,,,,,23.48,58.68,33.71,Black,Sugarcane,32,0,0,DAP,No
,,,,,,,21.23,56.98,70.0,Red,Cotton,31,0,3,14-35-14,No
,,,,,,,22.9,52.41,37.35,Red,Maize,8,4,16,Urea,No
,,,,,,,38.33,73.15,39.17,Clayey,Oil seeds,21,4,22,10-26-26,No
,,,,,,,36.38,71.89,48.76,Red,Ground Nuts,10,2,10,14-35-14,No
,,,,,,,32.37,71.46,24.3,Clayey,Barley,12,10,28,20-20,No
,,,,,,,27.4,59.99,27.39,Black,Paddy,19,0,35,14-35-14,No
,,,,,,,33.21,56.71,52.11,Sandy,Millets,16,1,6,Urea,No
,,,,,,,23.73,47.43,43.98,Black,Tobacco,38,2,0,10-26-26,No
,,,,,,,25.27,46.34,30.37,Clayey,Wheat,42,0,0,Urea,No
,,,,,,,29.25,55.35,49.89,Black,Barley,38,2,0,28-28,No
,,,,,,,29.28,54.61,62.26,Red,Barley,14,0,13,20-20,No
,,,,,,,31.57,56.03,49.4,Sandy,Millets,12,7,33,Urea,No
,,,,,,,23.31,47.22,25.84,Sandy,Sugarcane,11,10,9,Urea,No
,,,,,,,23.77,59.04,33.31,Sandy,Tobacco,15,4,39,DAP,No
,,,,,,,40.0,67.48,41.87,Sandy,Pulses,10,4,15,14-35-14,No
,,,,,,,35.78,56.41,50.19,Red,Oil seeds,8,14,10,28-28,No
,,,,,,,23.83,60.51,31.59,Black,Cotton,8,19,22,20-20,No
,,,,,,,22.79,55.32,40.35,Black,Maize,24,0,22,10-26-26,No
,,,,,,,26.91,47.11,41.41,Loamy,Cotton,9,8,8,14-35-14,No
,,,,,,,30.24,53.59,54.41,Black,Paddy,11,12,29,Urea,No
,,,,,,,35.62,59.35,43.06,Black,Paddy,10,0,32,DAP,No
,,,,,,,28.35,52.08,20.51,Black,Paddy,45,0,4,Urea,No
,,,,,,,30.66,48.43,53.73,Loamy,Millets,12,12,31,28-28,No
,,,,,,,28.5,60.14,60.87,Sandy,Tobacco,10,5,28,10-26-26,No
,,,,,,,37.5,65.89,45.19,Loamy,Paddy,7,4,28,28-28,No
,,,,,,,37.32,62.83,35.2,Red,Paddy,13,0,38,DAP,No
,,,,,,,23.99,57.62,43.9,Black,Pulses,2,19,21,20-20,No
,,,,,,,31.38,58.81,20.99,Clayey,Maize,3,4,33,14-35-14,No
,,,,,,,26.97,61.39,69.28,Clayey,Tobacco,36,0,2,14-35-14,No
,,,,,,,24.87,53.77,41.62,Sandy,Barley,45,0,0,10-26-26,No
,,,,,,,27.57,52.6,61.71,Black,Pulses,7,8,31,28-28,No
,,,,,,,34.1,65.21,40.7,Red,Pulses,18,3,27,Urea,No
,,,,,,,35.45,66.58,36.72,Red,Barley,42,0,2,20-20,No
,,,,,,,31.24,51.41,41.09,Black,Cotton,26,0,14,17-17-17,No
,,,,,,,28.27,64.54,36.26,Sandy,Paddy,26,1,20,Urea,No
,,,,,,,27.03,62.23,28.65,Clayey,Maize,44,3,0,28-28,No
,,,,,,,32.46,68.48,31.3,Sandy,Sugarcane,8,4,43,14-35-14,No
,,,,,,,26.35,63.69,58.47,Loamy,Tobacco,14,0,36,17-17-17,No
,,,,,,,32.76,50.34,37.94,Loamy,Sugarcane,16,1,31,Urea,No
,,,,,,,21.71,44.2,43.22,Black,Sugarcane,21,0,23,Urea,No
,,,,,,,30.04,62.08,62.67,Black,Ground Nuts,12,17,11,17-17-17,No
,,,,,,,28.1,69.82,63.0,Sandy,Maize,6,7,28,10-26-26,No
,,,,,,,33.02,78.74,48.74,Black,Ground Nuts,3,4,29,20-20,No
,,,,,,,21.89,49.75,40.89,Loamy,Paddy,15,0,45,20-20,No
,,,,,,,25.29,40.62,42.74,Sandy,Sugarcane,5,21,18,Urea,No
,,,,,,,36.93,61.19,29.29,Red,Paddy,21,0,19,28-28,No
,,,,,,,30.92,64.22,55.34,Clayey,Maize,22,0,21,20-20,No
,,,,,,,32.53,71.92,37.71,Black,Tobacco,18,0,27,28-28,No
,,,,,,,28.68,61.24,31.87,Loamy,Tobacco,23,0,21,28-28,No
,,,,,,,36.1,66.96,25.72,Sandy,Barley,13,3,35,28-28,No
,,,,,,,21.7,40.45,64.17,Sandy,Maize,35,0,0,Urea,No
,,,,,,,30.5,62.99,36.07,Red,Ground Nuts,12,6,33,10-26-26,No
,,,,,,,30.43,59.8,49.02,Black,Ground Nuts,21,2,19,Urea,No
,,,,,,,32.33,67.75,59.96,Loamy,Millets,7,7,35,14-35-14,No
,,,,,,,29.44,57.46,38.52,Red,Barley,40,0,0,Urea,No
,,,,,,,29.3,51.86,65.79,Sandy,Sugarcane,13,0,13,14-35-14,No
,,,,,,,38.47,62.47,48.62,Black,Ground Nuts,16,11,13,20-20,No
,,,,,,,29.46,59.85,38.35,Black,Paddy,11,0,16,10-26-26,No
,,,,,,,37.38,74.63,60.35,Clayey,Ground Nuts,5,11,25,DAP,No
,,,,,,,26.59,49.71,34.99,Loamy,Paddy,26,3,19,10-26-26,No
,,,,,,,25.41,49.09,44.03,Sandy,Barley,18,1,16,14-35-14,No
,,,,,,,33.39,71.13,49.02,Clayey,Millets,7,0,38,20-20,No
,,,,,,,28.36,50.91,33.57,Clayey,Paddy,8,8,31,Urea,No
,,,,,,,37.54,71.73,49.13,Red,Ground Nuts,35,2,0,Urea,No
,,,,,,,31.38,68.77,66.23,Loamy,Wheat,8,7,29,DAP,No
,,,,,,,28.27,66.94,52.35,Clayey,Oil seeds,10,8,29,10-26-26,No
,,,,,,,29.52,60.02,61.06,Clayey,Sugarcane,10,2,12,28-28,No
,,,,,,,29.49,43.74,32.44,Loamy,Sugarcane,22,0,20,DAP,No
,,,,,,,37.19,61.38,49.57,Clayey,Maize,7,12,28,17-17-17,No
,,,,,,,32.37,54.35,50.09,Red,Maize,33,0,0,10-26-26,No
,,,,,,,28.71,45.53,37.59,Clayey,Barley,26,0,22,20-20,No
,,,,,,,26.9,56.65,22.83,Sandy,Sugarcane,15,0,37,10-26-26,No
,,,,,,,33.04,52.52,30.56,Loamy,Pulses,9,0,12,DAP,No
,,,,,,,32.48,52.45,43.5,Loamy,Barley,16,1,45,20-20,No
,,,,,,,38.58,57.38,60.1,Loamy,Barley,8,10,9,14-35-14,No
,,,,,,,30.12,59.49,45.57,Sandy,Ground Nuts,9,0,33,14-35-14,No
,,,,,,,27.4,53.38,24.91,Sandy,Barley,10,3,12,20-20,No
,,,,,,,21.17,57.9,50.89,Black,Cotton,19,0,23,17-17-17,No
,,,,,,,24.69,63.39,20.45,Loamy,Oil seeds,12,14,30,28-28,No
,,,,,,,25.36,62.86,41.08,Clayey,Wheat,37,0,0,10-26-26,No
,,,,,,,28.21,50.33,47.6,Black,Cotton,22,3,26,DAP,No
,,,,,,,34.64,71.11,52.82,Black,Tobacco,2,18,16,14-35-14,No
,,,,,,,40.0,66.64,40.47,Black,Paddy,16,0,42,10-26-26,No
,,,,,,,32.28,51.88,30.19,Loamy,Barley,16,3,41,Urea,No
,,,,,,,28.38,63.35,70.0,Sandy,Maize,13,14,17,Urea,No
,,,,,,,30.7,55.96,30.0,Black,Millets,34,0,0,20-20,No
,,,,,,,32.35,78.2,31.24,Black,Sugarcane,9,1,43,DAP,No
,,,,,,,37.76,62.35,32.1,Loamy,Cotton,36,2,2,Urea,No
,,,,,,,34.96,60.68,50.5,Black,Pulses,7,0,9,14-35-14,No
,,,,,,,27.58,45.82,20.23,Black,Cotton,13,0,9,20-20,No
,,,,,,,36.11,66.33,59.78,Sandy,Sugarcane,3,8,27,DAP,No
,,,,,,,27.16,55.97,40.95,Clayey,Maize,22,0,16,17-17-17,No
,,,,,,,32.5,63.91,50.78,Loamy,Barley,7,0,46,20-20,No
,,,,,,,30.48,50.15,24.47,Black,Sugarcane,14,0,38,17-17-17,No
,,,,,,,32.65,65.68,43.35,Sandy,Tobacco,5,0,11,28-28,No
,,,,,,,23.99,45.86,44.6,Red,Cotton,13,9,30,17-17-17,No
,,,,,,,28.8,52.94,23.76,Loamy,Oil seeds,36,0,0,20-20,No
,,,,,,,25.01,46.13,30.97,Sandy,Sugarcane,35,0,0,10-26-26,No
,,,,,,,29.47,48.68,39.05,Red,Paddy,11,2,39,20-20,No
,,,,,,,22.78,54.73,52.62,Clayey,Tobacco,18,2,14,Urea,No
,,,,,,,27.13,59.68,68.56,Clayey,Pulses,34,3,2,17-17-17,No
,,,,,,,29.27,71.38,65.51,Sandy,Sugarcane,28,0,23,17-17-17,No
,,,,,,,26.23,46.01,35.38,Sandy,Wheat,13,0,36,14-35-14,No
,,,,,,,27.54,57.8,49.7,Red,Wheat,27,0,24,14-35-14,No
,,,,,,,30.96,61.45,35.37,Clayey,Cotton,4,23,16,Urea,No
,,,,,,,30.12,58.37,64.67,Sandy,Pulses,5,7,29,10-26-26,No
,,,,,,,38.3,69.75,41.31,Clayey,Tobacco,11,1,38,10-26-26,No
,,,,,,,33.32,78.29,41.09,Sandy,Sugarcane,8,6,24,28-28,No
,,,,,,,30.27,58.64,44.46,Sandy,Paddy,43,0,1,28-28,No
,,,,,,,33.39,62.88,58.59,Red,Oil seeds,14,4,28,10-26-26,No
,,,,,,,24.28,64.47,50.66,Black,Pulses,13,0,36,20-20,No
,,,,,,,35.01,65.35,36.5,Clayey,Sugarcane,42,1,0,10-26-26,No
,,,,,,,21.18,47.08,48.85,Sandy,Paddy,20,0,22,10-26-26,No
,,,,,,,29.17,44.69,36.86,Red,Tobacco,15,0,7,Urea,No
,,,,,,,25.94,50.12,26.04,Loamy,Sugarcane,36,0,0,10-26-26,No
,,,,,,,34.91,62.53,49.22,Clayey,Wheat,20,1,31,DAP,No
,,,,,,,25.25,48.0,35.09,Black,Tobacco,19,0,25,14-35-14,No
,,,,,,,30.14,59.84,37.42,Clayey,Sugarcane,39,0,0,20-20,No
,,,,,,,35.58,69.81,22.72,Loamy,Ground Nuts,6,7,27,Urea,No
,,,,,,,33.29,67.12,25.0,Black,Paddy,42,0,0,20-20,No
,,,,,,,28.3,52.68,34.22,Red,Ground Nuts,8,5,24,DAP,No
,,,,,,,26.46,63.95,63.21,Sandy,Maize,10,3,31,DAP,No
,,,,,,,40.0,68.33,30.9,Red,Wheat,14,1,42,14-35-14,No
,,,,,,,29.23,54.78,49.49,Clayey,Cotton,22,0,15,10-26-26,No
,,,,,,,21.48,40.33,24.3,Black,Maize,13,12,7,DAP,No
,,,,,,,38.55,72.39,57.25,Sandy,Paddy,30,0,0,DAP,No
,,,,,,,30.88,57.35,42.86,Clayey,Maize,27,0,23,DAP,No
,,,,,,,30.49,59.07,27.14,Loamy,Barley,16,0,11,14-35-14,No
,,,,,,,38.27,75.46,26.71,Red,Cotton,5,8,35,10-26-26,No
,,,,,,,27.49,55.27,67.27,Loamy,Barley,5,6,30,28-28,No
,,,,,,,32.66,65.59,24.12,Clayey,Maize,33,0,0,14-35-14,No
,,,,,,,30.36,52.15,32.78,Black,Cotton,42,0,0,28-28,No
,,,,,,,32.86,56.84,32.25,Clayey,Sugarcane,41,2,1,10-26-26,No
,,,,,,,29.32,58.03,38.43,Loamy,Tobacco,8,4,9,17-17-17,No
,,,,,,,34.51,77.0,52.89,Black,Paddy,12,7,25,28-28,No
,,,,,,,35.64,77.44,40.68,Sandy,Paddy,12,2,42,20-20,No
,,,,,,,28.93,59.75,28.26,Sandy,Paddy,8,1,10,Urea,No
,,,,,,,24.21,66.11,50.17,Black,Ground Nuts,8,1,38,10-26-26,No
,,,,,,,26.55,58.11,35.01,Red,Barley,27,0,18,10-26-26,No
,,,,,,,30.89,47.99,44.37,Black,Wheat,23,3,20,14-35-14,No
,,,,,,,23.95,49.46,54.47,Loamy,Millets,26,2,16,17-17-17,No
,,,,,,,35.62,59.9,40.62,Black,Cotton,11,4,43,20-20,No
,,,,,,,33.16,59.69,35.13,Clayey,Paddy,16,0,24,28-28,No
,,,,,,,29.53,61.71,30.58,Loamy,Cotton,23,2,18,28-28,No
,,,,,,,25.22,47.33,25.94,Sandy,Cotton,9,2,45,Urea,No
,,,,,,,27.47,54.96,42.17,Loamy,Wheat,25,4,26,20-20,No
,,,,,,,39.55,69.54,58.19,Loamy,Wheat,8,14,22,17-17-17,No
,,,,,,,25.43,54.6,33.36,Clayey,Paddy,12,0,13,20-20,No
,,,,,,,23.19,55.23,47.98,Clayey,Millets,41,0,0,28-28,No
,,,,,,,31.18,62.75,47.87,Black,Wheat,24,0,19,10-26-26,No
,,,,,,,30.2,50.46,46.49,Clayey,Pulses,14,0,36,20-20,No
,,,,,,,21.31,45.08,52.48,Red,Paddy,22,0,16,20-20,No
,,,,,,,32.65,51.77,59.46,Black,Millets,13,0,30,17-17-17,No
,,,,,,,33.18,58.37,27.03,Clayey,Cotton,20,3,20,14-35-14,No
,,,,,,,29.51,60.72,49.86,Sandy,Maize,6,2,11,Urea,No
,,,,,,,36.65,65.21,44.67,Loamy,Barley,12,0,14,28-28,No
,,,,,,,24.53,62.02,27.22,Loamy,Paddy,5,6,27,20-20,No
,,,,,,,28.61,67.47,32.42,Clayey,Cotton,3,4,27,17-17-17,No
,,,,,,,36.23,68.79,36.18,Clayey,Sugarcane,8,0,34,17-17-17,No
,,,,,,,29.19,54.34,53.34,Sandy,Oil seeds,14,13,14,10-26-26,No
,,,,,,,34.02,52.63,32.14,Loamy,Barley,42,1,1,DAP,No
,,,,,,,36.98,56.82,31.16,Black,Ground Nuts,21,2,19,Urea,No
,,,,,,,30.71,51.25,37.24,Black,Millets,19,4,18,DAP,No
,,,,,,,25.81,54.02,45.2,Black,Ground Nuts,9,0,6,Urea,No
,,,,,,,30.95,63.54,47.11,Sandy,Pulses,31,4,0,28-28,No
,,,,,,,29.95,54.6,57.41,Loamy,Maize,43,0,0,28-28,No
,,,,,,,30.03,55.83,47.14,Red,Sugarcane,36,0,0,17-17-17,No
,,,,,,,27.43,45.22,27.13,Sandy,Pulses,13,6,14,10-26-26,No
,,,,,,,30.12,53.39,40.75,Red,Sugarcane,35,4,0,10-26-26,No
,,,,,,,26.72,58.18,37.93,Loamy,Barley,42,0,0,28-28,No
,,,,,,,25.76,51.35,43.13,Sandy,Oil seeds,23,4,22,17-17-17,No
,,,,,,,23.48,50.19,29.91,Clayey,Pulses,14,12,11,20-20,No
,,,,,,,27.07,58.87,54.62,Loamy,Ground Nuts,10,0,45,10-26-26,No
,,,,,,,27.05,44.28,45.68,Clayey,Ground Nuts,25,0,23,20-20,No
,,,,,,,30.9,45.86,40.74,Sandy,Cotton,13,0,36,14-35-14,No
,,,,,,,24.52,49.32,48.19,Black,Pulses,23,4,15,14-35-14,No
,,,,,,,26.25,63.56,28.04,Loamy,Ground Nuts,11,0,15,Urea,No
,,,,,,,31.16,56.43,43.16,Loamy,Barley,25,4,25,DAP,No
,,,,,,,32.63,62.91,55.52,Clayey,Maize,13,10,31,Urea,No
,,,,,,,30.64,57.11,28.44,Black,Cotton,34,0,2,14-35-14,No
,,,,,,,39.82,76.99,27.78,Red,Wheat,12,4,38,28-28,No
,,,,,,,32.97,61.72,42.69,Sandy,Ground Nuts,38,1,4,17-17-17,No
,,,,,,,33.32,56.56,52.81,Red,Cotton,7,7,32,17-17-17,No
,,,,,,,26.42,62.53,32.01,Sandy,Wheat,14,0,42,28-28,No
,,,,,,,29.65,58.55,49.47,Loamy,Oil seeds,25,0,22,DAP,No
,,,,,,,24.08,62.89,34.44,Black,Cotton,14,12,19,20-20,No
,,,,,,,26.5,61.3,48.77,Loamy,Sugarcane,16,18,13,20-20,No
,,,,,,,29.8,60.5,33.18,Red,Ground Nuts,8,15,14,17-17-17,No
,,,,,,,26.76,56.88,39.03,Sandy,Wheat,14,0,16,Urea,No
,,,,,,,25.63,57.48,54.3,Red,Wheat,11,5,36,28-28,No
,,,,,,,37.23,59.0,42.16,Clayey,Oil seeds,42,0,0,Urea,No
,,,,,,,28.29,57.0,48.81,Sandy,Oil seeds,13,0,8,Urea,No
,,,,,,,26.29,43.92,34.22,Loamy,Cotton,22,2,23,17-17-17,No
,,,,,,,25.42,48.77,35.86,Red,Barley,31,0,4,10-26-26,No
,,,,,,,31.04,66.34,43.48,Red,Pulses,22,0,27,14-35-14,No
,,,,,,,34.2,73.24,20.0,Clayey,Maize,11,9,30,14-35-14,No
,,,,,,,32.9,66.64,37.72,Black,Paddy,10,15,12,17-17-17,No
,,,,,,,38.13,68.23,38.15,Black,Oil seeds,20,0,17,17-17-17,No
,,,,,,,23.61,51.8,35.39,Loamy,Millets,11,0,45,17-17-17,No
,,,,,,,25.03,48.11,40.57,Red,Barley,27,3,24,DAP,No
,,,,,,,36.62,58.47,20.56,Clayey,Sugarcane,38,0,0,DAP,No
,,,,,,,33.99,61.71,25.59,Loamy,Millets,7,0,42,14-35-14,No
,,,,,,,38.27,63.88,33.14,Red,Cotton,24,0,17,DAP,No
,,,,,,,29.18,45.72,43.85,Black,Cotton,16,0,12,20-20,No
,,,,,,,26.71,56.27,30.9,Clayey,Ground Nuts,11,3,8,10-26-26,No
,,,,,,,31.01,65.29,49.37,Black,Tobacco,11,17,10,14-35-14,No
,,,,,,,29.75,62.25,68.76,Clayey,Tobacco,13,8,19,Urea,No
,,,,,,,31.73,69.1,20.0,Black,Oil seeds,8,15,13,Urea,No
,,,,,,,28.28,43.5,35.37,Loamy,Maize,13,0,8,28-28,No
,,,,,,,37.13,53.26,35.49,Black,Cotton,15,0,40,17-17-17,No
,,,,,,,24.17,51.74,42.57,Red,Millets,45,1,3,14-35-14,No
,,,,,,,30.86,67.34,54.97,Sandy,Maize,8,7,32,14-35-14,No
,,,,,,,32.79,56.76,45.12,Black,Millets,41,1,0,DAP,No
,,,,,,,34.72,65.09,62.52,Clayey,Millets,8,4,25,28-28,No
,,,,,,,28.06,66.55,38.84,Red,Tobacco,5,11,24,20-20,No
,,,,,,,29.7,49.26,41.74,Clayey,Barley,9,8,16,28-28,No
,,,,,,,30.13,69.07,35.42,Clayey,Sugarcane,20,1,16,28-28,No
,,,,,,,38.32,71.66,50.39,Black,Sugarcane,37,0,0,17-17-17,No
,,,,,,,24.21,45.53,53.62,Clayey,Sugarcane,26,0,14,17-17-17,No
,,,,,,,20.18,41.05,47.98,Red,Sugarcane,25,0,21,17-17-17,No
,,,,,,,29.0,49.39,43.1,Black,Maize,25,4,23,20-20,No
,,,,,,,27.9,50.42,39.03,Sandy,Barley,6,4,15,DAP,No
,,,,,,,35.18,65.15,45.91,Loamy,Sugarcane,41,0,0,DAP,No
,,,,,,,26.22,64.73,37.01,Red,Wheat,4,0,16,DAP,No
,,,,,,,29.03,55.12,58.72,Black,Wheat,10,0,4,14-35-14,No
,,,,,,,30.81,62.99,28.49,Sandy,Ground Nuts,10,1,11,Urea,No
,,,,,,,37.83,76.34,37.18,Sandy,Oil seeds,17,4,9,28-28,No
,,,,,,,36.31,55.62,57.54,Red,Paddy,11,7,33,28-28,No
,,,,,,,33.54,59.23,58.43,Black,Sugarcane,5,9,31,DAP,No
,,,,,,,33.31,65.26,39.74,Black,Pulses,6,4,39,17-17-17,No
,,,,,,,31.29,60.71,20.0,Black,Maize,8,5,25,20-20,No
,,,,,,,36.3,70.42,33.17,Clayey,Wheat,10,0,37,17-17-17,No
,,,,,,,33.76,65.35,25.86,Clayey,Millets,16,0,35,Urea,No
,,,,,,,34.48,65.7,36.95,Loamy,Maize,8,15,14,17-17-17,No
,,,,,,,34.67,58.7,28.33,Sandy,Barley,11,0,18,Urea,No
,,,,,,,24.79,58.23,28.99,Red,Wheat,39,0,0,10-26-26,No
,,,,,,,36.68,73.77,45.6,Sandy,Oil seeds,37,3,0,28-28,No
,,,,,,,31.02,64.62,47.95,Red,Ground Nuts,7,14,20,14-35-14,No
,,,,,,,29.67,72.9,65.59,Red,Sugarcane,19,0,20,Urea,No
,,,,,,,31.57,72.17,42.63,Black,Millets,17,2,6,DAP,No
,,,,,,,25.49,51.92,39.46,Clayey,Barley,41,0,0,20-20,No
,,,,,,,34.19,63.19,35.94,Black,Tobacco,35,0,2,14-35-14,No
,,,,,,,33.91,55.65,61.22,Clayey,Tobacco,5,7,30,17-17-17,No
,,,,,,,30.54,55.89,36.73,Red,Paddy,25,4,22,DAP,No
,,,,,,,32.73,70.57,49.45,Sandy,Paddy,2,13,25,DAP,No
,,,,,,,28.14,67.92,37.97,Sandy,Millets,17,0,21,28-28,No
,,,,,,,30.04,49.89,37.17,Red,Millets,33,0,4,10-26-26,No
,,,,,,,31.07,64.86,38.05,Loamy,Wheat,17,0,26,20-20,No
,,,,,,,26.74,47.39,22.87,Sandy,Millets,12,0,17,Urea,No
,,,,,,,35.64,58.1,59.75,Loamy,Cotton,11,7,26,28-28,No
,,,,,,,25.01,65.74,69.58,Sandy,Cotton,14,0,33,10-26-26,No
,,,,,,,28.87,60.59,53.34,Clayey,Barley,10,3,13,28-28,No
,,,,,,,38.8,64.99,64.53,Loamy,Maize,17,3,41,28-28,No
,,,,,,,33.25,71.64,34.87,Clayey,Wheat,23,2,19,Urea,No
,,,,,,,29.93,59.1,20.39,Sandy,Wheat,9,18,20,17-17-17,No
,,,,,,,33.48,64.7,53.11,Loamy,Oil seeds,5,19,24,DAP,No
,,,,,,,30.43,60.58,58.52,Black,Barley,4,0,10,DAP,No
,,,,,,,25.45,56.04,38.95,Clayey,Millets,26,0,18,DAP,No
,,,,,,,27.23,57.63,49.84,Red,Oil seeds,10,13,12,20-20,No
,,,,,,,32.92,70.05,54.36,Red,Barley,12,13,16,28-28,No
,,,,,,,31.72,59.51,43.1,Red,Millets,20,0,20,DAP,No
,,,,,,,29.39,55.08,28.55,Sandy,Cotton,9,20,22,10-26-26,No
,,,,,,,30.42,60.17,36.66,Clayey,Cotton,9,6,22,20-20,No
,,,,,,,27.41,56.92,32.34,Black,Wheat,20,0,18,Urea,No
,,,,,,,29.23,56.14,56.12,Red,Oil seeds,9,8,14,28-28,No
,,,,,,,36.26,61.51,37.35,Loamy,Pulses,17,4,41,Urea,No
,,,,,,,32.47,62.87,51.2,Loamy,Maize,17,0,32,17-17-17,No
,,,,,,,21.48,45.7,31.28,Black,Tobacco,16,0,21,28-28,No
,,,,,,,37.27,71.63,41.84,Black,Wheat,14,4,37,17-17-17,No
,,,,,,,29.99,60.53,36.8,Loamy,Maize,8,4,9,10-26-26,No
,,,,,,,25.22,59.57,27.19,Clayey,Paddy,36,0,4,10-26-26,No
